Stream ID,MaxE2EDelay,Path,Deadline
Stream_27,47.229447473891256,ES_7 -> Switch_4 -> Switch_877 -> ES_1754,7495.0
Stream_28,157.94165577960035,ES_7 -> Switch_4 -> Switch_909 -> Switch_21 -> Switch_759 -> ES_1517,19470.0
Stream_29,120.79996797667292,ES_8 -> Switch_4 -> Switch_50 -> Switch_973 -> Switch_177 -> ES_353,15792.0
Stream_30,117.94300965996607,ES_8 -> Switch_4 -> Switch_869 -> Switch_31 -> Switch_11 -> Switch_652 -> ES_1304,11399.0
Stream_31,138.62753099635418,ES_8 -> Switch_4 -> Switch_50 -> Switch_795 -> Switch_111 -> ES_222,14619.0
Stream_32,102.69938077747763,ES_8 -> Switch_4 -> Switch_50 -> Switch_196 -> Switch_807 -> ES_1614,4570.0
Stream_33,61.70197316789008,ES_9 -> Switch_5 -> Switch_899 -> Switch_286 -> Switch_1006 -> ES_2012,9826.0
Stream_34,111.9371263908736,ES_9 -> Switch_5 -> Switch_69 -> Switch_128 -> Switch_977 -> Switch_1014 -> ES_2028,17806.0
Stream_35,89.72749837800984,ES_9 -> Switch_5 -> Switch_413 -> Switch_1001 -> Switch_695 -> ES_1390,16317.0
Stream_36,111.94977033123936,ES_9 -> Switch_5 -> Switch_542 -> Switch_385 -> Switch_914 -> ES_1828,8695.0
Stream_37,65.81298053711666,ES_10 -> Switch_5 -> Switch_646 -> Switch_307 -> Switch_373 -> ES_745,15390.0
Stream_38,74.89332054836336,ES_10 -> Switch_5 -> Switch_471 -> Switch_337 -> Switch_301 -> ES_602,15878.0
Stream_39,65.53095837657284,ES_10 -> Switch_5 -> Switch_251 -> Switch_760 -> Switch_70 -> ES_140,3457.0
Stream_40,65.56,ES_10 -> Switch_5 -> Switch_542 -> Switch_608 -> Switch_42 -> Switch_269 -> ES_538,16587.0
Stream_41,146.29898581679532,ES_11 -> Switch_6 -> Switch_419 -> Switch_1011 -> Switch_1017 -> ES_2033,4342.0
Stream_42,96.77600000000001,ES_11 -> Switch_6 -> Switch_147 -> Switch_536 -> Switch_123 -> ES_245,15719.0
Stream_43,123.97918248216524,ES_11 -> Switch_6 -> Switch_147 -> Switch_996 -> Switch_103 -> ES_205,7315.0
Stream_44,117.552,ES_11 -> Switch_6 -> Switch_147 -> Switch_427 -> Switch_230 -> Switch_947 -> ES_1894,6736.0
Stream_45,81.46902609253965,ES_12 -> Switch_6 -> Switch_295 -> Switch_378 -> ES_755,11723.0
Stream_46,75.4745602398812,ES_12 -> Switch_6 -> Switch_183 -> Switch_504 -> Switch_717 -> ES_1433,13811.0
Stream_47,96.55595431650126,ES_12 -> Switch_6 -> Switch_419 -> Switch_803 -> Switch_136 -> ES_271,2872.0
Stream_48,78.4474524174671,ES_12 -> Switch_6 -> Switch_763 -> Switch_1008 -> Switch_146 -> Switch_283 -> ES_565,15175.0
Stream_49,111.58016085269114,ES_13 -> Switch_7 -> Switch_531 -> Switch_537 -> Switch_153 -> ES_305,16151.0
Stream_50,69.31200000000001,ES_13 -> Switch_7 -> Switch_948 -> Switch_1015 -> ES_2029,12313.0
Stream_51,141.33230663522926,ES_13 -> Switch_7 -> Switch_697 -> Switch_479 -> Switch_138 -> Switch_182 -> ES_364,9486.0
Stream_52,113.34400000000001,ES_13 -> Switch_7 -> Switch_749 -> Switch_196 -> Switch_50 -> Switch_189 -> ES_378,16182.0
Stream_53,68.9529785032229,ES_14 -> Switch_7 -> Switch_453 -> Switch_530 -> Switch_448 -> ES_896,12265.0
Stream_54,51.08,ES_14 -> Switch_7 -> Switch_298 -> Switch_232 -> ES_464,10195.0
Stream_55,132.98761329293237,ES_14 -> Switch_7 -> Switch_749 -> Switch_222 -> Switch_51 -> Switch_669 -> ES_1337,5825.0
Stream_56,109.15787915167775,ES_14 -> Switch_7 -> Switch_298 -> Switch_637 -> Switch_397 -> ES_793,9704.0
Stream_57,142.02174941870814,ES_15 -> Switch_8 -> Switch_511 -> Switch_380 -> Switch_938 -> ES_1875,8304.0
Stream_58,107.21763606050597,ES_15 -> Switch_8 -> Switch_360 -> Switch_576 -> Switch_348 -> ES_696,12178.0
Stream_59,95.95045128915865,ES_15 -> Switch_8 -> Switch_22 -> Switch_101 -> Switch_985 -> ES_1969,18247.0
Stream_60,92.104,ES_15 -> Switch_8 -> Switch_22 -> Switch_364 -> Switch_580 -> ES_1160,13702.0
Stream_61,110.9655298789433,ES_16 -> Switch_8 -> Switch_657 -> Switch_374 -> Switch_490 -> ES_979,11576.0
Stream_62,103.39645560290136,ES_16 -> Switch_8 -> Switch_511 -> Switch_246 -> ES_492,12213.0
Stream_63,101.98781779476951,ES_16 -> Switch_8 -> Switch_776 -> Switch_3 -> Switch_699 -> ES_1398,12058.0
Stream_64,94.06300992557354,ES_16 -> Switch_8 -> Switch_511 -> Switch_797 -> ES_1594,6277.0
Stream_65,65.36,ES_17 -> Switch_9 -> Switch_416 -> Switch_911 -> ES_1821,5830.0
Stream_66,60.67258219150528,ES_17 -> Switch_9 -> Switch_765 -> Switch_106 -> Switch_137 -> ES_273,16498.0
Stream_67,91.3107271369374,ES_17 -> Switch_9 -> Switch_274 -> Switch_84 -> Switch_830 -> ES_1660,5943.0
Stream_68,115.87875579894785,ES_17 -> Switch_9 -> Switch_694 -> Switch_161 -> Switch_672 -> ES_1344,19721.0
Stream_69,176.993493053774,ES_18 -> Switch_9 -> Switch_274 -> Switch_33 -> Switch_800 -> ES_1600,18322.0
Stream_70,47.215999999999994,ES_18 -> Switch_9 -> Switch_694 -> Switch_268 -> ES_535,10594.0
Stream_71,103.1165004037176,ES_18 -> Switch_9 -> Switch_318 -> Switch_176 -> Switch_673 -> ES_1346,1585.0
Stream_72,86.3305665255591,ES_18 -> Switch_9 -> Switch_196 -> Switch_486 -> Switch_522 -> ES_1044,6373.0
Stream_73,58.57443744911587,ES_19 -> Switch_10 -> Switch_157 -> Switch_771 -> ES_1542,8934.0
Stream_74,136.7067234411694,ES_19 -> Switch_10 -> Switch_514 -> Switch_376 -> Switch_921 -> ES_1842,14148.0
Stream_75,137.25303091880545,ES_19 -> Switch_10 -> Switch_54 -> Switch_760 -> Switch_457 -> Switch_361 -> ES_722,11189.0
Stream_76,140.52185982273738,ES_19 -> Switch_10 -> Switch_102 -> Switch_486 -> Switch_971 -> ES_1942,12036.0
Stream_77,130.44661255747167,ES_20 -> Switch_10 -> Switch_514 -> Switch_376 -> Switch_580 -> ES_1160,5865.0
Stream_78,104.75999999999999,ES_20 -> Switch_10 -> Switch_102 -> Switch_373 -> Switch_885 -> ES_1770,17599.0
Stream_79,96.10400000000001,ES_20 -> Switch_10 -> Switch_54 -> Switch_500 -> Switch_241 -> ES_481,12336.0
Stream_80,164.73437163321364,ES_20 -> Switch_10 -> Switch_54 -> Switch_552 -> Switch_159 -> ES_318,4918.0
Stream_81,44.712,ES_21 -> Switch_11 -> Switch_178 -> Switch_724 -> ES_1447,18183.0
Stream_82,88.77468837220825,ES_21 -> Switch_11 -> Switch_28 -> Switch_493 -> Switch_302 -> ES_603,10991.0
Stream_83,107.0819166587466,ES_21 -> Switch_11 -> Switch_31 -> Switch_57 -> Switch_289 -> ES_578,13226.0
Stream_84,136.85780237165085,ES_21 -> Switch_11 -> Switch_858 -> Switch_834 -> Switch_780 -> ES_1560,3327.0
Stream_85,149.05082222024527,ES_22 -> Switch_11 -> Switch_208 -> Switch_337 -> Switch_381 -> ES_762,5983.0
Stream_86,119.26245735318095,ES_22 -> Switch_11 -> Switch_652 -> Switch_691 -> Switch_48 -> ES_96,16380.0
Stream_87,164.1707651525527,ES_22 -> Switch_11 -> Switch_31 -> Switch_57 -> Switch_107 -> ES_214,5716.0
Stream_88,111.79306371191134,ES_22 -> Switch_11 -> Switch_496 -> Switch_415 -> Switch_853 -> ES_1706,18963.0
Stream_89,63.664,ES_23 -> Switch_12 -> Switch_915 -> Switch_358 -> ES_715,9774.0
Stream_90,72.8,ES_23 -> Switch_12 -> Switch_30 -> Switch_16 -> Switch_193 -> ES_386,19575.0
Stream_91,76.984,ES_23 -> Switch_12 -> Switch_90 -> Switch_161 -> Switch_694 -> ES_1388,11903.0
Stream_92,116.4271545730416,ES_23 -> Switch_12 -> Switch_76 -> Switch_302 -> Switch_454 -> ES_907,18830.0
Stream_93,161.5848027168771,ES_24 -> Switch_12 -> Switch_30 -> Switch_127 -> Switch_1004 -> Switch_395 -> ES_790,12510.0
Stream_94,75.24799999999999,ES_24 -> Switch_12 -> Switch_342 -> Switch_1023 -> Switch_909 -> ES_1817,14177.0
Stream_95,92.06448796587378,ES_24 -> Switch_12 -> Switch_30 -> Switch_313 -> Switch_22 -> ES_43,9785.0
Stream_96,139.1468946728441,ES_24 -> Switch_12 -> Switch_30 -> Switch_839 -> Switch_402 -> ES_804,16205.0
Stream_97,98.30984944850633,ES_25 -> Switch_13 -> Switch_74 -> Switch_313 -> Switch_1011 -> ES_2022,9460.0
Stream_98,126.52928795115852,ES_25 -> Switch_13 -> Switch_709 -> Switch_444 -> Switch_531 -> ES_1062,19695.0
Stream_99,61.91995023171844,ES_25 -> Switch_13 -> Switch_74 -> Switch_85 -> ES_170,11004.0
Stream_100,64.048,ES_25 -> Switch_13 -> Switch_74 -> Switch_86 -> Switch_882 -> ES_1763,18897.0
Stream_101,170.14700758627356,ES_26 -> Switch_13 -> Switch_74 -> Switch_581 -> Switch_603 -> Switch_681 -> ES_1361,15372.0
Stream_102,96.39868685993733,ES_26 -> Switch_13 -> Switch_685 -> Switch_306 -> Switch_671 -> ES_1342,3926.0
Stream_103,66.16569843208953,ES_26 -> Switch_13 -> Switch_893 -> Switch_353 -> ES_705,15368.0
Stream_104,147.82807083568287,ES_26 -> Switch_13 -> Switch_74 -> Switch_456 -> Switch_150 -> ES_300,10283.0
Stream_105,55.43088693242688,ES_27 -> Switch_14 -> Switch_405 -> Switch_839 -> ES_1678,6870.0
Stream_106,128.42575048917467,ES_27 -> Switch_14 -> Switch_464 -> Switch_168 -> Switch_418 -> ES_835,17578.0
Stream_107,116.85662414556127,ES_27 -> Switch_14 -> Switch_91 -> Switch_364 -> Switch_625 -> Switch_21 -> ES_41,6085.0
Stream_108,111.39336745217496,ES_27 -> Switch_14 -> Switch_360 -> Switch_388 -> ES_775,2747.0
Stream_109,77.40622229517997,ES_28 -> Switch_14 -> Switch_552 -> Switch_6 -> Switch_419 -> ES_837,6801.0
Stream_110,64.744,ES_28 -> Switch_14 -> Switch_929 -> Switch_312 -> Switch_775 -> ES_1550,7156.0
Stream_111,100.53531366180712,ES_28 -> Switch_14 -> Switch_983 -> Switch_685 -> ES_1370,14008.0
Stream_112,179.24894275044466,ES_28 -> Switch_14 -> Switch_91 -> Switch_569 -> Switch_376 -> ES_752,5953.0
Stream_113,106.32395762370115,ES_29 -> Switch_15 -> Switch_557 -> Switch_932 -> Switch_218 -> ES_435,3787.0
Stream_114,67.17599999999999,ES_29 -> Switch_15 -> Switch_184 -> Switch_825 -> ES_1650,6745.0
Stream_115,104.59414397902054,ES_29 -> Switch_15 -> Switch_625 -> Switch_269 -> Switch_627 -> ES_1254,5206.0
Stream_116,128.410192733238,ES_29 -> Switch_15 -> Switch_633 -> Switch_157 -> Switch_80 -> ES_159,8070.0
Stream_117,134.2008513594423,ES_30 -> Switch_15 -> Switch_729 -> Switch_694 -> Switch_516 -> ES_1032,19668.0
Stream_118,71.86129260592494,ES_30 -> Switch_15 -> Switch_729 -> Switch_246 -> Switch_693 -> ES_1386,4392.0
Stream_119,96.57750932704865,ES_30 -> Switch_15 -> Switch_633 -> Switch_211 -> ES_421,17948.0
Stream_120,89.02530141500225,ES_30 -> Switch_15 -> Switch_155 -> Switch_936 -> ES_1872,9376.0
Stream_121,110.0773524100261,ES_31 -> Switch_16 -> Switch_362 -> Switch_139 -> Switch_474 -> ES_947,16194.0
Stream_122,107.03763904728388,ES_31 -> Switch_16 -> Switch_30 -> Switch_206 -> Switch_153 -> ES_305,1390.0
Stream_123,100.4649358335607,ES_31 -> Switch_16 -> Switch_800 -> Switch_329 -> Switch_251 -> ES_502,12187.0
Stream_124,76.25161500434822,ES_31 -> Switch_16 -> Switch_193 -> Switch_545 -> ES_1089,16298.0
Stream_125,95.56369447650113,ES_32 -> Switch_16 -> Switch_435 -> Switch_175 -> Switch_356 -> ES_711,19271.0
Stream_126,81.52000000000001,ES_32 -> Switch_16 -> Switch_435 -> Switch_746 -> Switch_433 -> ES_865,2389.0
Stream_127,124.34132581787807,ES_32 -> Switch_16 -> Switch_800 -> Switch_121 -> Switch_570 -> ES_1139,17716.0
Stream_128,147.4501486977924,ES_32 -> Switch_16 -> Switch_19 -> Switch_196 -> Switch_149 -> ES_297,18564.0
Stream_129,145.29790726367358,ES_33 -> Switch_17 -> Switch_40 -> Switch_204 -> Switch_52 -> ES_104,6828.0
Stream_130,89.78079474547326,ES_33 -> Switch_17 -> Switch_31 -> Switch_188 -> Switch_983 -> ES_1965,19283.0
Stream_131,58.184,ES_33 -> Switch_17 -> Switch_31 -> Switch_242 -> Switch_791 -> ES_1581,2891.0
Stream_132,107.84468661558232,ES_33 -> Switch_17 -> Switch_968 -> Switch_534 -> Switch_567 -> ES_1133,18076.0
Stream_133,72.07470166992658,ES_34 -> Switch_17 -> Switch_461 -> Switch_274 -> ES_548,19523.0
Stream_134,91.50399999999999,ES_34 -> Switch_17 -> Switch_968 -> Switch_374 -> Switch_278 -> ES_555,9341.0
Stream_135,72.40937972605269,ES_34 -> Switch_17 -> Switch_857 -> Switch_505 -> Switch_329 -> ES_658,4170.0
Stream_136,96.8639130434112,ES_34 -> Switch_17 -> Switch_86 -> Switch_74 -> Switch_248 -> ES_496,5144.0
Stream_137,75.99199999999999,ES_35 -> Switch_18 -> Switch_791 -> Switch_945 -> Switch_302 -> ES_604,11814.0
Stream_138,130.91987659389588,ES_35 -> Switch_18 -> Switch_39 -> Switch_8 -> Switch_466 -> Switch_128 -> ES_255,19107.0
Stream_139,93.66539392571951,ES_35 -> Switch_18 -> Switch_249 -> Switch_373 -> Switch_1005 -> ES_2009,13913.0
Stream_140,114.16195977422312,ES_35 -> Switch_18 -> Switch_39 -> Switch_673 -> Switch_907 -> Switch_875 -> ES_1750,9063.0
Stream_141,102.82124722391235,ES_36 -> Switch_18 -> Switch_235 -> Switch_183 -> Switch_440 -> ES_879,2800.0
Stream_142,167.34643290506122,ES_36 -> Switch_18 -> Switch_39 -> Switch_468 -> Switch_850 -> Switch_550 -> ES_1099,13668.0
Stream_143,118.7140749828005,ES_36 -> Switch_18 -> Switch_528 -> Switch_9 -> Switch_340 -> ES_679,2014.0
Stream_144,93.72186267903204,ES_36 -> Switch_18 -> Switch_271 -> Switch_810 -> ES_1620,3102.0
Stream_145,90.77529128700672,ES_37 -> Switch_19 -> Switch_507 -> Switch_454 -> Switch_35 -> Switch_826 -> ES_1652,13953.0
Stream_146,141.6073627170253,ES_37 -> Switch_19 -> Switch_54 -> Switch_195 -> Switch_470 -> ES_940,19057.0
Stream_147,71.48,ES_37 -> Switch_19 -> Switch_321 -> Switch_143 -> Switch_720 -> ES_1439,3430.0
Stream_148,158.02706982486336,ES_37 -> Switch_19 -> Switch_54 -> Switch_10 -> Switch_102 -> ES_204,5604.0
Stream_149,138.07674855661264,ES_38 -> Switch_19 -> Switch_54 -> Switch_984 -> Switch_621 -> ES_1242,8782.0
Stream_150,78.40516371513004,ES_38 -> Switch_19 -> Switch_158 -> Switch_788 -> Switch_561 -> ES_1121,1611.0
Stream_151,82.09549080261459,ES_38 -> Switch_19 -> Switch_196 -> Switch_3 -> Switch_96 -> ES_192,7027.0
Stream_152,77.792,ES_38 -> Switch_19 -> Switch_158 -> Switch_124 -> Switch_787 -> ES_1573,19030.0
Stream_153,103.00140399971379,ES_39 -> Switch_20 -> Switch_250 -> Switch_200 -> Switch_682 -> ES_1363,9803.0
Stream_154,56.224000000000004,ES_39 -> Switch_20 -> Switch_209 -> Switch_449 -> Switch_216 -> ES_431,17484.0
Stream_155,167.67104322447693,ES_39 -> Switch_20 -> Switch_209 -> Switch_87 -> Switch_776 -> ES_1551,15952.0
Stream_156,92.2540984345604,ES_39 -> Switch_20 -> Switch_936 -> Switch_866 -> Switch_476 -> ES_952,19068.0
Stream_157,123.42391819154373,ES_40 -> Switch_20 -> Switch_69 -> Switch_427 -> Switch_230 -> ES_459,10023.0
Stream_158,110.08655960278313,ES_40 -> Switch_20 -> Switch_69 -> Switch_25 -> Switch_282 -> ES_563,1125.0
Stream_159,115.82400000000001,ES_40 -> Switch_20 -> Switch_771 -> Switch_157 -> Switch_10 -> Switch_116 -> ES_232,4640.0
Stream_160,100.6101025607413,ES_40 -> Switch_20 -> Switch_209 -> Switch_561 -> Switch_652 -> ES_1304,13340.0
Stream_161,112.65248839608316,ES_41 -> Switch_21 -> Switch_130 -> Switch_745 -> Switch_191 -> ES_381,14240.0
Stream_162,107.59873601801883,ES_41 -> Switch_21 -> Switch_83 -> Switch_321 -> Switch_914 -> Switch_78 -> ES_156,16155.0
Stream_163,126.54033226320529,ES_41 -> Switch_21 -> Switch_83 -> Switch_1008 -> Switch_713 -> ES_1425,17721.0
Stream_164,68.3737260325861,ES_41 -> Switch_21 -> Switch_130 -> Switch_257 -> Switch_1012 -> ES_2024,10735.0
Stream_165,119.84967145663228,ES_42 -> Switch_21 -> Switch_621 -> Switch_980 -> Switch_688 -> ES_1375,8455.0
Stream_166,95.96000000000001,ES_42 -> Switch_21 -> Switch_621 -> Switch_980 -> Switch_41 -> Switch_994 -> ES_1987,12173.0
Stream_167,82.41960857636629,ES_42 -> Switch_21 -> Switch_911 -> Switch_887 -> Switch_60 -> ES_119,13715.0
Stream_168,182.71172744431104,ES_42 -> Switch_21 -> Switch_621 -> Switch_980 -> Switch_41 -> Switch_994 -> ES_1987,8447.0
Stream_169,99.9359846677784,ES_43 -> Switch_22 -> Switch_912 -> Switch_349 -> Switch_688 -> ES_1375,17162.0
Stream_170,105.30367000928875,ES_43 -> Switch_22 -> Switch_384 -> Switch_84 -> Switch_917 -> ES_1834,10449.0
Stream_171,73.464,ES_43 -> Switch_22 -> Switch_622 -> Switch_306 -> Switch_49 -> ES_97,5421.0
Stream_172,80.88727029827831,ES_43 -> Switch_22 -> Switch_8 -> Switch_916 -> ES_1832,16179.0
Stream_173,105.25401542297855,ES_44 -> Switch_22 -> Switch_881 -> Switch_41 -> Switch_939 -> ES_1878,3756.0
Stream_174,201.30207998362732,ES_44 -> Switch_22 -> Switch_8 -> Switch_39 -> Switch_868 -> Switch_290 -> ES_579,9789.0
Stream_175,66.93485374668703,ES_44 -> Switch_22 -> Switch_364 -> Switch_979 -> ES_1958,10685.0
Stream_176,93.71311966261742,ES_44 -> Switch_22 -> Switch_384 -> Switch_638 -> Switch_401 -> ES_801,3445.0
Stream_177,119.15194118170567,ES_45 -> Switch_23 -> Switch_4 -> Switch_113 -> Switch_811 -> Switch_291 -> ES_582,2916.0
Stream_178,102.69111239890935,ES_45 -> Switch_23 -> Switch_206 -> Switch_151 -> Switch_455 -> ES_909,2089.0
Stream_179,71.5327015367829,ES_45 -> Switch_23 -> Switch_294 -> Switch_762 -> Switch_538 -> ES_1075,10514.0
Stream_180,65.72496580067184,ES_45 -> Switch_23 -> Switch_693 -> Switch_473 -> ES_945,15760.0
Stream_181,99.685805026112,ES_46 -> Switch_23 -> Switch_337 -> Switch_208 -> Switch_172 -> ES_343,13283.0
Stream_182,117.38785035808104,ES_46 -> Switch_23 -> Switch_89 -> Switch_230 -> Switch_972 -> ES_1944,13511.0
Stream_183,82.93599999999999,ES_46 -> Switch_23 -> Switch_710 -> Switch_122 -> Switch_911 -> ES_1821,9328.0
Stream_184,64.62973071811189,ES_46 -> Switch_23 -> Switch_805 -> Switch_47 -> Switch_574 -> ES_1147,15634.0
Stream_185,67.94433122272531,ES_47 -> Switch_24 -> Switch_94 -> Switch_172 -> ES_343,15383.0
Stream_186,86.24325827326615,ES_47 -> Switch_24 -> Switch_319 -> Switch_945 -> Switch_118 -> ES_236,19190.0
Stream_187,94.04966133091082,ES_47 -> Switch_24 -> Switch_306 -> Switch_618 -> Switch_227 -> ES_454,13836.0
Stream_188,65.21098229770732,ES_47 -> Switch_24 -> Switch_257 -> Switch_514 -> ES_1027,1897.0
Stream_189,137.81567557895858,ES_48 -> Switch_24 -> Switch_319 -> Switch_450 -> Switch_126 -> ES_251,19580.0
Stream_190,133.3541932311771,ES_48 -> Switch_24 -> Switch_275 -> Switch_56 -> Switch_1009 -> ES_2017,18628.0
Stream_191,141.03475291111926,ES_48 -> Switch_24 -> Switch_257 -> Switch_456 -> Switch_666 -> ES_1331,9827.0
Stream_192,74.91699177711135,ES_48 -> Switch_24 -> Switch_588 -> Switch_261 -> Switch_824 -> ES_1647,12056.0
Stream_193,87.12760699065777,ES_49 -> Switch_25 -> Switch_69 -> Switch_384 -> Switch_715 -> ES_1429,11672.0
Stream_194,97.00683157501592,ES_49 -> Switch_25 -> Switch_849 -> Switch_563 -> Switch_421 -> ES_841,19163.0
Stream_195,74.89033443830269,ES_49 -> Switch_25 -> Switch_69 -> Switch_562 -> Switch_483 -> ES_965,17228.0
Stream_196,110.14371433561044,ES_49 -> Switch_25 -> Switch_225 -> Switch_63 -> Switch_826 -> ES_1652,17241.0
Stream_197,60.86133022140102,ES_50 -> Switch_25 -> Switch_282 -> Switch_464 -> Switch_583 -> ES_1165,17290.0
Stream_198,79.32002198230968,ES_50 -> Switch_25 -> Switch_282 -> Switch_579 -> Switch_812 -> ES_1624,15924.0
Stream_199,93.99394250583404,ES_50 -> Switch_25 -> Switch_356 -> Switch_884 -> ES_1767,19079.0
Stream_200,72.8118179377718,ES_50 -> Switch_25 -> Switch_156 -> Switch_643 -> Switch_406 -> ES_811,9668.0
Stream_201,133.58900226367848,ES_51 -> Switch_26 -> Switch_385 -> Switch_542 -> Switch_682 -> ES_1363,17808.0
Stream_202,88.22089525235228,ES_51 -> Switch_26 -> Switch_145 -> Switch_211 -> ES_422,17089.0
Stream_203,131.15827519809346,ES_51 -> Switch_26 -> Switch_172 -> Switch_168 -> Switch_1020 -> ES_2040,19305.0
Stream_204,106.13981500896978,ES_51 -> Switch_26 -> Switch_576 -> Switch_348 -> Switch_245 -> ES_490,4735.0
Stream_205,87.35086615616154,ES_52 -> Switch_26 -> Switch_420 -> Switch_112 -> ES_224,16102.0
Stream_206,96.33317167232805,ES_52 -> Switch_26 -> Switch_229 -> Switch_50 -> ES_100,19275.0
Stream_207,46.872,ES_52 -> Switch_26 -> Switch_172 -> Switch_299 -> ES_597,18183.0
Stream_208,96.1052881221593,ES_52 -> Switch_26 -> Switch_237 -> Switch_491 -> Switch_757 -> ES_1513,7031.0
Stream_209,109.01224719116219,ES_53 -> Switch_27 -> Switch_424 -> Switch_63 -> Switch_828 -> ES_1655,10465.0
Stream_210,129.96486506226222,ES_53 -> Switch_27 -> Switch_652 -> Switch_254 -> Switch_434 -> ES_867,13082.0
Stream_211,91.76342956744196,ES_53 -> Switch_27 -> Switch_1 -> Switch_800 -> ES_1600,3569.0
Stream_212,66.31146901885668,ES_53 -> Switch_27 -> Switch_919 -> Switch_310 -> Switch_190 -> ES_379,11890.0
Stream_213,75.01907866033619,ES_54 -> Switch_27 -> Switch_424 -> Switch_468 -> Switch_825 -> ES_1649,16176.0
Stream_214,60.322824698816675,ES_54 -> Switch_27 -> Switch_327 -> Switch_309 -> ES_618,10754.0
Stream_215,107.24379646937923,ES_54 -> Switch_27 -> Switch_297 -> Switch_162 -> Switch_1011 -> ES_2021,12071.0
Stream_216,96.9367671808161,ES_54 -> Switch_27 -> Switch_862 -> Switch_243 -> Switch_151 -> ES_302,17594.0
Stream_217,85.79425132859203,ES_55 -> Switch_28 -> Switch_11 -> Switch_178 -> Switch_857 -> Switch_547 -> ES_1093,4578.0
Stream_218,117.63967030363486,ES_55 -> Switch_28 -> Switch_214 -> Switch_52 -> Switch_276 -> ES_551,13024.0
Stream_219,115.56519328612607,ES_55 -> Switch_28 -> Switch_38 -> Switch_168 -> Switch_847 -> Switch_508 -> ES_1016,15482.0
Stream_220,71.29599999999999,ES_55 -> Switch_28 -> Switch_712 -> Switch_616 -> Switch_475 -> ES_949,12178.0
Stream_221,145.62252022656457,ES_56 -> Switch_28 -> Switch_11 -> Switch_178 -> Switch_303 -> ES_605,9021.0
Stream_222,54.46913852604419,ES_56 -> Switch_28 -> Switch_91 -> Switch_942 -> Switch_243 -> ES_485,8023.0
